Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
1193,B00283V4GQ,A2BGWBOVZQSY,Erin,0,0,4,2011-09-08,"Cute, small lollipops, a few arrived broken",got these as part of a party favor for a rainbow birthday party so i havent actually tasted them the lollipops are cute the wrappers have writing on them which i wish they didnt would have been much cuter without the writing they are a bit smaller than i expected just slightly larger than a regular lollipop and a few arrived broken but really they were well packaged and looked cute for the party,https://www.amazon.com/dp/B00283V4GQ,5,"[0.3590880334377289, -0.16274762153625488, -0.1790223866701126, -0.2791747748851776, 0.2720806300640106, -0.24704253673553467, -0.24892039597034454, -0.30567342042922974, -0.13656194508075714, -0.03432305529713631, -0.2908592224121094, -0.1644168347120285, 0.2389051616191864, -0.3603399395942688, -0.1757882982492447, 0.3079685866832733]"
1194,B00283V4GQ,ANUF0T1K35JH9,Lukel,0,1,5,2011-04-26,Great Product!,these arrived securely packaged not even a chip on one lollipop they also tasted really good and looked very pretty at my sisters baby shower i would buy these again for myself and suggest to future buyers,https://www.amazon.com/dp/B00283V4GQ,5,"[0.2378133237361908, -0.41962939500808716, -0.5911209583282471, -0.02371133491396904, 0.2553124725818634, -0.2381633073091507, 0.16256701946258545, 0.2567123770713806, -0.05538478121161461, -0.15705478191375732, 0.10385739803314209, -0.11873167008161545, -0.01210721768438816, -0.37973135709762573, 0.06982157379388809, 0.03604822978377342]"
1195,B000JWEEB0,ANAUU7FNHWAVO,INDALU,2,2,4,2007-03-22,Apple Cinnamon Muffins,anyone who has been on a low carb eating program for any period of time will tell you that it gets boring we are new to the dixie carb counters line but i was very pleasantly surprised by the excellent taste some of the other low carb lines like atkins have a terrible aftertaste or require the user to have a great imagination yesthis is really supposed to be a chocolate bar but the dixie carb items are great easy to make nice portion size great taste and no imagination required it really is a muffin andno sugar alcohol my only issue is that they are a little pricey otherwise perfect,https://www.amazon.com/dp/B000JWEEB0,5,"[-0.021124722436070442, -0.03655693680047989, -0.27958130836486816, -0.014063131995499134, -0.11798139661550522, 0.03331436961889267, 0.3049453794956207, 0.44694578647613525, 0.2738167643547058, -0.19926173985004425, 0.12076760083436966, -0.6390979290008545, -0.22808454930782318, 0.1445944607257843, 0.02202543430030346, 0.030744336545467377]"
1196,B000JWEEB0,A1KBKZWEQ45BMH,"Lyonis ""lyonis""",0,0,4,2008-10-05,Excellent Product,im going to guess that yuck didnt mix it up right because frankly these taste surprisingly good considering theyre supposed to be locarb theyre easy to make and the nondiabetic in the house thinks theyre just as tasty as i do i do agree that the price is pretty outrageous though,https://www.amazon.com/dp/B000JWEEB0,5,"[-0.3722180724143982, -0.27282243967056274, -0.3839723467826843, 0.18600593507289886, -0.06119430437684059, 0.1347615122795105, -0.04750678315758705, 0.36293840408325195, -0.23487889766693115, -0.33015021681785583, 0.18167541921138763, -0.4159356653690338, 0.1551767885684967, 0.11001570522785187, -0.20673054456710815, 0.002356973011046648]"
1197,B000JWEEB0,AS7W26NNLSU8K,"charlotte ""mp1010""",0,0,1,2008-03-29,YUCK,this muffin mix is awfulall you taste is flour and sour creamwhich is used to make these it just tastes wierd ive tried and triedbr there are no good tasting low carb treatsesp for diabetics,https://www.amazon.com/dp/B000JWEEB0,3,"[-0.20500802993774414, -0.04896969348192215, -0.2040470540523529, 0.015135359019041061, -0.2046877145767212, -0.34306812286376953, 0.13109302520751953, 0.09073207527399063, 0.01311330683529377, 0.12973164021968842, -0.006686785724014044, -0.7091996669769287, 0.030971428379416466, 0.4023282825946808, -0.12492676824331284, 0.17393650114536285]"
1198,B005J4ZMR8,A1JYYNQVR86RTN,Ross,0,0,5,2011-10-19,Marianne,i love salsa and have tried many on the market i served dippin fiesta at a recent sunday football get together and got rave reviews maybe the best salsa i have ever tasted and served if you want to taste the best try this one,https://www.amazon.com/dp/B005J4ZMR8,5,"[0.18565456569194794, -0.24853000044822693, -0.3051491677761078, -0.053921155631542206, -0.12035483866930008, -0.31031060218811035, -0.0031574571039527655, 0.25118890404701233, -0.18659301102161407, -0.4798552989959717, 0.15984749794006348, -0.404154509305954, -0.0652606338262558, -0.3387765884399414, 0.0712822824716568, 0.23617388308048248]"
1199,B008L19ZQ0,A1N5M6H4GKNBG6,Shanna,2,2,5,2012-06-23,Favorite thing about Brazil,i spent the first five years of my life in brazil and my american parents both spoke portuguese fluently and introduced me to brazilian food and culture this is one of my favorite foods ever and the lingering memory i have of brazil fluffy moist and made out of tapioca flour these little rolls are nothing like american cheese bread seriously they arent its hard to describe the taste of one these hot out of the oven and theyre just as fabulous coldbr br yoki is the best maker of the dry mix and you just add eggs and oil and pop them in the oven for an easy delicious treat or side dish they never turn out wrong,https://www.amazon.com/dp/B008L19ZQ0,5,"[-0.07352844625711441, 0.018056044355034828, -0.5795324444770813, 0.13086216151714325, -0.0061919051222503185, -0.2493337243795395, 0.2052057832479477, 0.17270761728286743, -0.20911860466003418, -0.1593388170003891, -0.1416224241256714, -0.39171695709228516, 0.08412567526102066, -0.3786742389202118, -0.10472233593463898, 0.32106879353523254]"
1200,B008L19ZQ0,A306PAX3GWF5KV,Season Balik,2,2,5,2011-12-16,Delicious and easy,i made these recently for a holiday party i have never seen anything go so fastbr br they were very easy to make just add a few ingredients mix and throw them in the oven i will definitely be buying and making these again,https://www.amazon.com/dp/B008L19ZQ0,5,"[-0.24336804449558258, -0.20932596921920776, -0.32176297903060913, -0.22421938180923462, 0.22372838854789734, -0.3171803951263428, -0.2525332272052765, 0.25056925415992737, 0.020672781392931938, -0.04431196674704552, 0.17430192232131958, -0.6104658842086792, 0.1343679577112198, -0.023178882896900177, 0.09680712223052979, 0.18035748600959778]"
1201,B008L19ZQ0,A1QQ60DX82BE3W,Lamb,1,1,5,2012-01-29,Love Taro,these are not as good at houstons samba grill but they tasted great the texture is different but in lieu of having these on a daily basis i have found something that i can make i would surely recommend these to anyonr,https://www.amazon.com/dp/B008L19ZQ0,5,"[0.013769472949206829, -0.3544212281703949, -0.16567429900169373, 0.08636213839054108, 0.09701720625162125, -0.30282825231552124, 0.10695125162601471, 0.2252785861492157, 0.20573094487190247, -0.20348778367042542, -0.2127809226512909, -0.5627158284187317, -0.004659088794142008, 0.0019702864810824394, -0.1260182112455368, 0.4630548655986786]"
1202,B008L19ZQ0,A2P19WZ6WD2OZK,Brock,0,0,5,2012-09-01,I was able to eat bread again!,since being gluten free ive tried all types of gf breads and they are all very expensive who knew that the brazilians had the bread game on lock with this inexpensive tapioca version of cheese bread its custom which is probably why they are all so skinny lol but i loved it and will be ordering a whole lot more,https://www.amazon.com/dp/B008L19ZQ0,5,"[-0.06101037934422493, -0.12855947017669678, 0.04205339401960373, 0.12929770350456238, 0.011620710603892803, -0.17559599876403809, 0.18287293612957, 0.4606626331806183, -0.5695005059242249, -0.36616775393486023, -0.15397606790065765, -0.22590187191963196, -0.05151870474219322, 0.21430093050003052, 0.1540815234184265, 0.2813754379749298]"
1203,B008L19ZQ0,A2BN0B0CJQI3KP,RP,0,0,5,2012-04-17,Service was good,my item got to my house on time and i was surprised on how well my package was packed i recommend this store to anyone,https://www.amazon.com/dp/B008L19ZQ0,4,"[0.3136509656906128, -0.04542063921689987, -0.5402268767356873, 0.18017606437206268, 0.16360469162464142, -0.2594173848628998, -0.1607423573732376, 0.1279762238264084, -0.3486015200614929, -0.10831654816865921, -0.007325301878154278, 0.24947455525398254, 0.07287639379501343, -0.3489028215408325, 0.0783374160528183, 0.33203014731407166]"
1204,B00845LR4G,A166W2TPZLTNQA,Debbie Laws,0,1,3,2012-09-17,Mini Mini is right!,these are tiny packets i bought them thinking they were the regular size and are not my kids love the product but this particular package was outrageously expensive for tiny packages i sent them back,https://www.amazon.com/dp/B00845LR4G,2,"[0.1988222748041153, -0.3233450651168823, -0.3722739815711975, 0.13630197942256927, -0.3940201699733734, -0.22962936758995056, 0.012013796716928482, 0.13423092663288116, 0.043265849351882935, -9.701798262540251e-05, 0.15623599290847778, -0.43026381731033325, -0.4035988450050354, -0.04841115325689316, 0.21526135504245758, 0.22276896238327026]"
1205,B005O072PC,A257TD5GO1T81W,"M. Ferrin ""Dinnerandamurder.com""",19,21,5,2007-02-22,Yummy,despite what some think there is a ton of fillers in here see the ingredient list on the omaha site but that is not a bad thing in this case they are not unhealthy fillers and these are very delicious our kids just love them we serve one ball as a serving as that is the perfect healthy carb portion for a meal piece has the following nutrition just in case you are wonderingbr br calories br br fat br br trans fat br br sodium br br carbohydrate br br protein br br for our dinners we try to keep our carb side to under fat carb this fits perfectly the taste is superb baked in the oven they come out crispy on the outside and moist and tender on the inside all with no grease we now keep these on hand instead of french fries i know they cost more but they taste better and they are so much healthier we wait for one of the sales and buy several boxes at a time,https://www.amazon.com/dp/B005O072PC,5,"[-0.035251546651124954, 0.05351335555315018, -0.1318645030260086, 0.10987270623445511, -0.10935525596141815, -0.4270719289779663, -0.02037474699318409, 0.3358275592327118, 0.23630394041538239, 0.3368624746799469, 0.47536763548851013, -0.47743743658065796, -0.03365606442093849, -0.03078850544989109, 0.02777002565562725, 0.18110886216163635]"
1206,B005O072PC,A3BD5B8Y8MY25X,"J. L. K. ""special_k""",13,14,5,2004-06-29,The best twice baked potatoes you'll ever have!,perfect year round with just about any meat dish these omaha steaks twice baked potatoes are a gourmet delight the consistency of the whipped potatoes is smooth and the little bits of bacon peppers and cheese add to the explosion of flavor they cook easily in either the conventional oven or on the grill when wrapped in foil go ahead treat yourself,https://www.amazon.com/dp/B005O072PC,5,"[0.08242940157651901, -0.35656866431236267, -0.0655849501490593, -0.010454816743731499, -0.23332065343856812, -0.39292600750923157, -0.2044682800769806, 0.24933122098445892, 0.11924536526203156, -0.2496647834777832, 0.31087183952331543, -0.4546333849430084, 0.0038775592111051083, -0.025850394740700722, -0.10857165604829788, 0.39559441804885864]"
1207,B005O072PC,A11NFERETUWA8Z,"Richard T. Toohey ""Army man 2e""",10,11,1,2010-01-14,Over Rated (way over priced)Frozen meats,for christmas i ordered some coupons from my daughters school for off ohama steaks i was excited to try them as i have been bombarded with their ads for the last years and i was ready to test them out i went online and looked at their packages and was so looking forward to receiving my package of fine foods and cook them i made my choice and fell for some of the last min addons by choice i went to pay and use the gift cards and well you can only use one at a time having for i naturally thought i was getting off the total with that said i was still willing to go ahead with the order later i had ordered one of the package deals and the addons i received my order ups in days packaged in a styro cooler packaged in the cooler were several cardboard boxes with vacuumed packaged tiny steaks i am a person who loves to grill and do so about nights a week so i know a little about meat and how to cook it first this is not high end dryaged meat or wet aged this is inferior to quality meat that can be bought at a good butcher the steaks are about a pound after shipping and the high prices the hamburgers are tiny frozen pucks that are dry i am so disappointed in the quantity and quality i really have no words to describe how disappointed i am with this whole deal to top everything off i received a email coupon for off my next order so the coupon that i purchased was more than online deals wow do yourself a favor and spend your money in a good butcher shop of grocery store,https://www.amazon.com/dp/B005O072PC,5,"[-0.048813339322805405, -0.16594736278057098, -0.3833150565624237, 0.04150931537151337, 0.17538641393184662, -0.33135536313056946, -0.25242698192596436, -0.021653614938259125, 0.22294120490550995, -0.00602300837635994, 0.42502662539482117, -0.39158543944358826, -0.33207452297210693, -0.08005207777023315, 0.19129794836044312, 0.2822723388671875]"
